task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	rchar	wchar
7	de/3c0b21	60976217-1c7e-49a0-a1a9-456052f57e1f	sourmash_compute_sketch (SRR4050380_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.752	2m 49s	1m 58s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
3	ce/d1b1d8	b78a5212-5c4c-47e4-899e-f6b0b3614aa7	sourmash_compute_sketch (SRR4050386_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.684	4m 29s	3m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1	29/13d399	92aca587-56cb-450a-9669-294daec7e942	sourmash_compute_sketch (SRR4050379_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.676	3m 9s	2m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
6	a5/52dcc7	9aacb120-c2a7-451d-8f7c-261671286361	sourmash_compute_sketch (SRR4050382_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.753	1m 29s	6s	0.0%	3 MB	19.3 MB	7.5 KB	0
5	00/fb8fcd	be827b3d-da45-41b7-aef4-6be9015dfb0b	sourmash_compute_sketch (SRR4050383_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.692	4m 19s	3m 55s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
4	3c/5373af	0ec3eb80-2d69-4df5-850d-464bf98cca5b	sourmash_compute_sketch (SRR4050385_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.760	10m 49s	10m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
8	e7/8aa322	a6a6a7ee-b41d-4d2b-b383-f3b47f367938	sourmash_compute_sketch (SRR4050381_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.740	4m 49s	4m 11s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
2	bc/3d4bec	7ebf3843-bdc6-4039-8b9e-2acdafdcd04b	sourmash_compute_sketch (SRR4050384_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.713	6m 9s	5m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
16	9d/6809e4	24e166ee-4f89-43de-8aad-adba458296f2	sourmash_compute_sketch (SRR4050394_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.887	6m 9s	5m 39s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
12	0e/e5dc2b	440956cb-4130-4572-bd94-5f1115130fdb	sourmash_compute_sketch (SRR4050390_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.804	5m 29s	4m 46s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
10	c0/aa6652	9879f2ef-10a9-4cdc-ac78-d7b2edac7f11	sourmash_compute_sketch (SRR4050388_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.692	3m 9s	2m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
14	fc/cc654b	c3416154-7f60-4483-a5fa-4c6fe8b6540c	sourmash_compute_sketch (SRR4050392_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.775	7m 59s	7m 28s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
15	fc/85ad86	94e6c36e-6f63-4607-a48a-ea4c61b55133	sourmash_compute_sketch (SRR4050393_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.787	8m 59s	8m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
9	70/063e14	0a9c1c20-85be-4cda-87fb-8c06a2504414	sourmash_compute_sketch (SRR4050387_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.621	10m 59s	9m 57s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
13	63/bc2ce6	6bb41ad6-0336-4438-92f3-dd055a74f724	sourmash_compute_sketch (SRR4050391_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.754	3m 39s	3m 6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
11	6a/5eb69d	9b33aa10-a1f2-4d56-b763-489b47b1af87	sourmash_compute_sketch (SRR4050389_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.878	7m 19s	6m 43s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
19	7b/0c5978	cb1e233b-47ff-4792-9b26-cba4e119248d	sourmash_compute_sketch (SRR4050397_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.916	5m 19s	4m 53s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
20	7b/4b677b	47ade792-867a-4c03-bca7-29520821b662	sourmash_compute_sketch (SRR4050398_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.984	6m 9s	5m 26s	0.0%	3 MB	19.3 MB	7.5 KB	0
22	0d/2d2902	bba66f89-84d0-4fbf-a427-9613ef4a50cf	sourmash_compute_sketch (SRR4050400_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.030	7m 29s	6m 24s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
18	92/fb503a	6ce17ce1-5ce1-4fb3-9530-47d4a19b168e	sourmash_compute_sketch (SRR4050396_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.942	9m 19s	8m 9s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
17	5c/d85883	b03c9eb0-9475-4002-b31b-0b450b3ff215	sourmash_compute_sketch (SRR4050395_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:22.804	8m 29s	7m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
21	57/f40f0e	b7ed66ca-5958-47e5-94d3-7f6acd3d8e83	sourmash_compute_sketch (SRR4050399_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.192	12m 9s	11m 1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
23	5e/623f8b	f357406e-5f6b-47f9-bb4b-128e4589a2cd	sourmash_compute_sketch (SRR4050401_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.093	4m 29s	4m 7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
24	ab/54306f	8036a5fb-5546-4a48-bca9-851bf882cfa5	sourmash_compute_sketch (SRR4050402_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.087	6m 58s	6m 8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
25	68/c8277c	424e4b1c-027b-484e-9bed-b3866ce7c820	sourmash_compute_sketch (SRR4050403_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.124	5m 48s	5m 21s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
27	a4/1b41a8	a952320c-626c-4754-bb05-47d7b4454c74	sourmash_compute_sketch (SRR4050405_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.089	6m 38s	5m 48s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
30	f1/3fcaa4	50ef139b-777b-4d96-abbd-90e669ffaf66	sourmash_compute_sketch (SRR4050408_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.304	4m 38s	4m 13s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
26	b6/ba5d93	dccd82f5-6bf7-46bc-aa2a-422ffef0a0a1	sourmash_compute_sketch (SRR4050404_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.185	4m 8s	3m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
28	85/5f28c3	e7809439-40ab-47a6-944c-d018a10de10f	sourmash_compute_sketch (SRR4050406_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.401	5m 29s	4m 39s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
31	7c/66edf3	ab368c7b-99d2-410a-9f99-78eb8bbbdc3a	sourmash_compute_sketch (SRR4050409_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.437	4m 58s	4m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
29	89/95799b	e8e5d749-f119-4172-be57-a7278a8f84ea	sourmash_compute_sketch (SRR4050407_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.209	5m 8s	4m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
32	16/8ca8d5	d56dc9d9-6352-4e53-8423-252b5923b9f8	sourmash_compute_sketch (SRR4050410_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.565	11m 38s	11m 1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
33	5f/45f280	caeeb7fa-451b-4a6d-b1c3-5c07f0ccabe3	sourmash_compute_sketch (SRR4050411_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.412	6m 10s	5m 14s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
34	a0/df876e	2c7823e3-1877-413c-9e90-0102aa3781b7	sourmash_compute_sketch (SRR4050412_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.376	6m 9s	5m 42s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
35	ea/5a2c64	abfe7da9-b889-43bf-9c33-40cebb14b119	sourmash_compute_sketch (SRR4050413_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.403	6m 28s	5m 25s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
38	03/a9d907	b78ad4e5-1c55-4d83-bc3b-6cd5bbb7b920	sourmash_compute_sketch (SRR4050416_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.467	9m 28s	8m 55s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
36	b8/465e3f	73ba8e17-1438-4669-b7be-f6dcd11273a6	sourmash_compute_sketch (SRR4050414_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.934	11m 7s	7m 48s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
39	04/3299e0	2a4bc071-7d96-46ff-9c8b-3c69f14fdb81	sourmash_compute_sketch (SRR4050417_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.664	6m 18s	5m 15s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
40	01/65d9b7	64f585e0-3265-4fa1-a948-9cbbfe68be28	sourmash_compute_sketch (SRR4050418_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.540	1m 48s	1m 6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
43	a4/2b4676	67a7bcc0-0f92-4085-9a87-48daedf6c1cc	sourmash_compute_sketch (SRR4050421_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.669	12m 18s	11m 47s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
42	b1/f93149	2a226a65-f37b-4e5f-b96d-df830a95e897	sourmash_compute_sketch (SRR4050420_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.594	10m 18s	9m 13s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
41	71/5f9454	61a13c3b-c86c-496c-9c64-9bcc36f640ee	sourmash_compute_sketch (SRR4050419_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.623	4m 48s	3m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
46	f0/7a58cb	05166429-9206-4e62-bcdb-9d98afde225a	sourmash_compute_sketch (SRR4050424_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.776	6m 28s	5m 14s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
37	45/dd164d	1890f2d0-faa1-4cd0-9391-037e16eb2869	sourmash_compute_sketch (SRR4050415_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.488	8m 59s	7m 53s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
44	4b/81db7f	4f93075e-31bc-4d39-8dbe-efea8021aabd	sourmash_compute_sketch (SRR4050422_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.712	5m 58s	4m 50s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
45	be/bb7555	8caa6bba-59b1-427e-9b5a-f6ee1b0e0e4b	sourmash_compute_sketch (SRR4050423_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.765	5m 38s	4m 37s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
47	45/690fba	d82c91b6-0080-4f57-9fee-4aed4bc85ec7	sourmash_compute_sketch (SRR4050425_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.766	12m 38s	11m 59s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
48	8a/2cd123	bd63f508-37e7-4a6a-bd98-935ed227608a	sourmash_compute_sketch (SRR4050426_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.883	47.2s	5.7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
49	bc/78eb36	4b0e2e1f-103f-4b7c-aba7-1b0a573c0648	sourmash_compute_sketch (SRR4050427_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.818	7m 18s	6m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
51	d5/a1663a	67af3443-4777-4f3b-bd92-7e8cfc6a2d27	sourmash_compute_sketch (SRR4050429_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:23.937	7m 48s	7m 25s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
52	c2/172dc4	9821de06-7d8f-439d-8ad6-4f3f5e0a90af	sourmash_compute_sketch (SRR4050430_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.043	7m 18s	5m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
53	15/4d01c5	359d6e2e-b659-41bf-bc8e-1fd04602f985	sourmash_compute_sketch (SRR4050431_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.002	4m 58s	4m 28s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
50	90/ed8219	a0c13bad-a12d-4731-97c8-e859045634cc	sourmash_compute_sketch (SRR4050428_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.000	4m 18s	3m 43s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
54	38/785472	ad5e8272-f42a-442d-baac-d7a6b265267b	sourmash_compute_sketch (SRR4050432_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.017	8m 48s	8m 25s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
55	7c/79a2cf	86297f2b-c41c-4aa5-b14d-08d9a2f109e3	sourmash_compute_sketch (SRR4050433_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.090	9m 8s	7m 39s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
57	1a/523eb1	d8f329e5-03d4-49d2-88b1-32f7a94e45af	sourmash_compute_sketch (SRR4050435_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.157	9m 8s	7m 40s	0.0%	3 MB	19.3 MB	7.5 KB	0
56	f4/3a53f3	56be02af-d6c2-4a78-863a-889b54fb27b6	sourmash_compute_sketch (SRR4050434_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.047	12m 8s	11m 12s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
60	2e/58a567	fa83432d-cebb-4eec-8548-77029726002b	sourmash_compute_sketch (SRR4050438_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.231	8m 48s	7m 33s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
59	1a/d556ba	6393f9a0-8551-4c46-8afe-86e5f0f80c71	sourmash_compute_sketch (SRR4050437_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.236	9m 47s	8m 19s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
61	c1/1a84d3	6eb5b1c3-fa3e-4c68-ae84-dc4bb9dae645	sourmash_compute_sketch (SRR4050439_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.245	9m 28s	8m 6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
62	54/aed96d	dd9b00e5-fdda-4aac-babc-44a74d389b58	sourmash_compute_sketch (SRR4050440_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.400	7m 48s	5m 59s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
58	8a/cb830b	9a056adf-c51f-46ac-b97f-8b0666e641bc	sourmash_compute_sketch (SRR4050436_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.221	12m 58s	11m 9s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
63	95/324b3d	8f90b9f4-9646-4874-934f-0765900c5773	sourmash_compute_sketch (SRR4050441_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.302	4m 48s	3m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
65	77/00b995	8f52bfc5-cf69-4fa4-80f7-1cef7403eb04	sourmash_compute_sketch (SRR4050443_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.482	8m 17s	6m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
64	7c/ab9bd9	ea4f7ffd-b850-4000-8876-db41d9cc2742	sourmash_compute_sketch (SRR4050442_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.492	15m 50s	13m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
68	dd/8e7523	209ed6c6-c2a1-4855-93d6-12858f2ea4a3	sourmash_compute_sketch (SRR4050446_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.482	6m 38s	5m 11s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
67	bc/b61776	d35218cc-d384-4156-889f-52ba1e8efa08	sourmash_compute_sketch (SRR4050445_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.522	9m 57s	8m 6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
69	be/f9b6e7	5e66d634-d34a-4ba2-a32d-5ab75e2b3a20	sourmash_compute_sketch (SRR4050447_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.535	9m 18s	7m 42s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
66	35/23d1cc	8447e5ba-5fec-4083-b032-c944c700083f	sourmash_compute_sketch (SRR4050444_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.438	10m 27s	8m 58s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
70	85/01e846	10ba8853-7b64-4203-9345-0ec4e410975b	sourmash_compute_sketch (SRR4050448_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.553	1m 47s	6.8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
71	b3/dc6a38	9f739b5f-edbf-44cf-a49c-e45d6be55480	sourmash_compute_sketch (SRR4050449_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.691	18m 30s	14m 48s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
72	06/f8c950	117dbe44-c33e-4dfc-bf4a-d78e74a193be	sourmash_compute_sketch (SRR4050450_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.696	9m 28s	7m 50s	0.0%	3 MB	19.3 MB	7.5 KB	0
78	c9/c76946	c1fdb7e6-557b-40d3-903c-206c92714e1b	sourmash_compute_sketch (SRR4050456_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.925	18m 31s	9m 55s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
74	17/3e9c36	6c94749f-0b61-4aa2-bf9d-24f15cf294bf	sourmash_compute_sketch (SRR4050452_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.714	15m	13m 14s	0.0%	3 MB	19.3 MB	7.5 KB	0
77	da/1353f2	d48c9c51-7c36-4fb6-95e1-0b7cfc1c8a02	sourmash_compute_sketch (SRR4050455_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.763	9m 8s	7m 24s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
75	af/7ff63b	3d4987c0-2b5a-4db8-942f-26700372736f	sourmash_compute_sketch (SRR4050453_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.712	7m 7s	5m 49s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
73	cb/18425b	c92d1729-6eb5-4a30-a7af-979a9835c613	sourmash_compute_sketch (SRR4050451_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.716	15m 50s	14m 16s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
76	e0/737d18	ab91ddff-92e4-4335-9657-1a8705500edc	sourmash_compute_sketch (SRR4050454_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.872	10m 57s	9m 12s	0.0%	3 MB	19.3 MB	7.5 KB	0
79	9c/aca694	b1e9e5a3-7d46-40df-9ae0-4a8bb320c5fc	sourmash_compute_sketch (SRR4050457_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.917	14m 27s	12m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
81	f7/b9911c	640c21a3-081d-4e93-9ac1-acf5ff4968de	sourmash_compute_sketch (SRR4050459_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.977	2m 47s	2.5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
82	0e/95be29	9b2d4607-2675-4178-8724-e631ef27e4d5	sourmash_compute_sketch (SRR4050460_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.912	13m 27s	11m 42s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
85	45/5d0a86	fc44ec59-5430-47ca-a3b3-09790f1555f8	sourmash_compute_sketch (SRR4050463_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.150	13m 57s	6m 46s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
86	25/342138	2bde1d7b-94ea-4953-bfcc-e4e1dd7495e6	sourmash_compute_sketch (SRR4050464_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.136	10m 17s	5m 33s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
80	d4/59443b	2d2f9447-0c54-4607-a6fb-e6b9df6e45c7	sourmash_compute_sketch (SRR4050458_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.916	2m 16s	2.7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
83	1f/832d56	881ea663-eab3-4ab3-b6c9-be3844f27669	sourmash_compute_sketch (SRR4050461_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:24.966	9m 57s	8m 42s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
84	cc/487912	faf50e00-a037-4a1d-8a30-2d73da1dea28	sourmash_compute_sketch (SRR4050462_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.241	18m 30s	11m 27s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
87	51/b9c2ab	a1e215d4-4a36-4277-8e8c-6b4d810b91ac	sourmash_compute_sketch (SRR4050465_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.271	9m 8s	2m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
88	fd/ac1e24	44d5f9c1-8311-40d9-a508-a5c420741501	sourmash_compute_sketch (SRR4050466_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.167	10m 7s	6m 55s	0.0%	3 MB	19.3 MB	7.5 KB	0
90	ba/370785	b6f337e0-ede9-4584-9575-b03943f66bf3	sourmash_compute_sketch (SRR4050468_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.196	11m 27s	7m 39s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
91	35/fb8652	d65e9fd5-a8a3-4770-b521-cec0977d30cc	sourmash_compute_sketch (SRR4050469_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.227	7m 37s	2m 50s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
93	ca/246c1b	e69c18bf-05bf-4d4c-bbe0-bcd693d2d93d	sourmash_compute_sketch (SRR4050471_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.434	9m 27s	4m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
92	81/7cb078	262c2d8e-5943-4082-a7b5-8a591ebe1171	sourmash_compute_sketch (SRR4050470_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.594	6m 37s	2m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
95	7f/de9deb	be01323e-1d68-4771-9f9f-c6516ba7a643	sourmash_compute_sketch (SRR4050473_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.374	7m 37s	1m 48s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
89	f6/3aea9f	f95d80d9-e8db-48ac-8412-34b709e4ef94	sourmash_compute_sketch (SRR4050467_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.223	7m 36s	4.2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
94	2b/285d46	06f4fec0-3ec3-4b51-8856-efd6d14de660	sourmash_compute_sketch (SRR4050472_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.435	9m 8s	3m 11s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
96	8b/14ffd6	598e76d0-cf33-40d7-b823-65735759933a	sourmash_compute_sketch (SRR4050474_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:25.454	9m 57s	4m 8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
